"","NKR.OL.Open","NKR.OL.High","NKR.OL.Low","NKR.OL.Close","NKR.OL.Volume","NKR.OL.Adjusted"
"2037",3.19,3.2,3.16,3.16,38174,3.16
"2038",3.2,3.23,3.11,3.18,174009,3.18
"2039",3.18,3.24,3.15,3.19,197016,3.19
"2040",3.2,3.2,3.14,3.2,184319,3.2
"2041",3.23,3.23,3.14,3.14,218453,3.14
"2042",3.18,3.2,3.11,3.18,83460,3.18
"2043",3.2,3.26,3.2,3.2,266845,3.2
"2044",3.26,3.26,3.17,3.2,94054,3.2
"2045",3.2,3.25,3.13,3.13,165770,3.13
"2046",3.16,3.19,3.08,3.1,688411,3.1
"2047",3.1,3.1,3.02,3.04,190547,3.04
"2048",3.1,3.12,3.04,3.05,204961,3.05
"2049",3.06,3.12,3.05,3.12,129483,3.12
"2050",3.13,3.13,3.06,3.06,28094,3.06
"2051",3.06,3.1,3.04,3.1,119643,3.1
"2052",3.05,3.1,3,3.09,236864,3.09
"2053",2.85,2.85,1.95,2.13,3318396,2.13
"2054",2.15,2.3,2.02,2.05,419483,2.05
"2055",2.1,2.12,1.98,2.06,408160,2.06
"2056",2.09,2.09,1.96,1.99,171028,1.99
"2057",2.05,2.05,2,2.04,52091,2.04
"2058",2.05,2.05,1.96,2.05,167006,2.05
"2059",2.05,2.05,1.975,2,23173,2
"2060",2,2.06,1.98,2,61345,2
"2061",2.06,2.11,1.99,1.99,144393,1.99
"2062",2,2.05,1.96,1.96,95301,1.96
"2063",2.02,2.12,1.905,1.905,311805,1.905
"2064",1.98,1.98,1.795,1.85,229644,1.85
"2065",1.85,1.85,1.655,1.7,1012522,1.7
"2066",1.75,1.795,1.675,1.75,164999,1.75
"2067",1.705,1.76,1.68,1.715,190881,1.715
"2068",1.715,1.715,1.6,1.685,131367,1.685
"2069",1.66,1.745,1.66,1.735,126020,1.735
"2070",1.73,1.8,1.67,1.74,1412996,1.74
"2071",1.74,1.8,1.73,1.795,489241,1.795
"2072",1.79,1.87,1.77,1.8,741273,1.8
"2073",1.8,1.86,1.8,1.82,242586,1.82
"2074",1.87,1.97,1.85,1.97,297175,1.97
"2075",1.975,1.975,1.855,1.89,141186,1.89
"2076",1.89,1.92,1.85,1.89,266361,1.89
"2077",1.89,2.12,1.885,2.01,1385151,2.01
"2078",2,2.05,1.9,1.98,238225,1.98
"2079",1.98,1.98,1.915,1.965,202842,1.965
"2080",1.98,2.08,1.965,2.05,325433,2.05
"2081",2.05,2.08,2.04,2.08,158633,2.08
"2082",2.09,2.18,2.09,2.15,213755,2.15
"2083",2.15,2.22,2.15,2.15,226129,2.15
"2084",2.16,2.27,2.16,2.25,184846,2.25
"2085",2.25,2.26,2.13,2.25,246899,2.25
"2086",2.25,2.25,2.15,2.2,156711,2.2
"2087",2.2,2.27,2.2,2.25,63936,2.25
"2088",2.25,2.3,2.15,2.23,245111,2.23
"2089",2.23,2.24,2.17,2.2,23692,2.2
"2090",2.16,2.2,2.15,2.15,82222,2.15
"2091",2.15,2.2,2.14,2.15,74718,2.15
"2092",2.24,2.24,2.15,2.15,145093,2.15
"2093",2.2,2.25,2.2,2.25,87841,2.25
"2094",2.24,2.24,2.17,2.24,30967,2.24
"2095",2.24,2.24,2.15,2.16,176535,2.16
"2096",2.2,2.32,2.16,2.16,206981,2.16
"2097",2.18,2.29,2.18,2.22,35867,2.22
"2098",2.15,2.25,2.11,2.2,305431,2.2
"2099",2.2,2.2,2.12,2.17,119484,2.17
"2100",2.17,2.17,2.11,2.17,95554,2.17
"2101",2.18,2.18,2.1,2.18,69092,2.18
"2102",2.19,2.25,2.13,2.23,124075,2.23
"2103",2.3,2.35,2.22,2.27,42610,2.27
"2104",2.3,2.3,2.22,2.25,36409,2.25
"2105",2.3,2.3,2.16,2.2,185058,2.2
"2106",2.19,2.2,2.16,2.17,29399,2.17
"2107",2.17,2.24,2.1,2.17,234997,2.17
"2108",2.19,2.19,2.1,2.11,40169,2.11
"2109",2.11,2.18,2.11,2.14,41664,2.14
"2110",2.18,2.18,2.14,2.14,23808,2.14
"2111",2.24,2.24,2.11,2.16,41693,2.16
"2112",2.18,2.18,2.14,2.16,329433,2.16
"2113",2.15,2.25,2.15,2.2,97925,2.2
"2114",2.14,2.22,2.11,2.21,47964,2.21
"2115",2.25,2.35,2.21,2.35,133109,2.35
"2116",2.35,2.35,2.21,2.3,138731,2.3
"2117",2.3,2.35,2.21,2.35,54763,2.35
"2118",2.4,2.45,2.2,2.22,81688,2.22
"2119",2.21,2.32,2.19,2.26,131038,2.26
"2120",2.42,2.7,2.26,2.51,1102741,2.51
"2121",2.5,2.6,2.35,2.55,810812,2.55
"2122",2.27,2.68,2.27,2.65,320714,2.65
"2123",2.7,2.75,2.41,2.63,360830,2.63
"2124",2.51,2.62,2.41,2.61,835333,2.61
"2125",2.6,2.6,2.51,2.52,59259,2.52
"2126",2.6,2.68,2.4,2.44,392662,2.44
"2127",2.36,2.39,2.21,2.35,130675,2.35
"2128",2.2,2.2,2,2.04,1960392,2.04
"2129",2.28,2.28,2.07,2.15,367338,2.15
"2130",2.29,2.29,1.975,1.995,200985,1.995
"2131",1.99,1.99,1.75,1.86,456310,1.86
"2132",1.86,1.98,1.86,1.94,193345,1.94
"2133",1.9,1.9,1.65,1.8,333393,1.8
"2134",1.7,1.89,1.65,1.65,578821,1.65
"2135",1.6,1.6,1.505,1.52,351746,1.52
"2136",1.6,1.7,1.535,1.7,187365,1.7
"2137",1.75,1.885,1.73,1.815,342691,1.815
"2138",1.825,1.825,1.69,1.76,84991,1.76
"2139",1.885,1.885,1.76,1.77,109956,1.77
"2140",1.77,1.795,1.72,1.75,95346,1.75
"2141",1.75,1.765,1.725,1.765,243341,1.765
"2142",1.795,1.835,1.6,1.74,186279,1.74
"2143",1.745,1.75,1.65,1.75,75541,1.75
"2144",1.815,1.84,1.77,1.78,256416,1.78
"2145",1.75,1.75,1.675,1.72,66865,1.72
"2146",1.72,1.745,1.71,1.74,107384,1.74
"2147",1.73,1.785,1.7,1.7,77892,1.7
"2148",1.7,1.9,1.7,1.9,169505,1.9
"2149",1.915,2,1.915,1.95,191500,1.95
"2150",1.965,1.965,1.9,1.935,17019,1.935
"2151",1.91,1.965,1.88,1.935,190529,1.935
"2152",1.81,1.945,1.81,1.94,210914,1.94
"2153",1.94,1.96,1.88,1.96,250495,1.96
"2154",1.975,2.19,1.925,2.17,328748,2.17
"2155",2.17,2.18,2.1,2.17,78770,2.17
"2156",2.16,2.16,2.02,2.07,81130,2.07
"2157",2,2.14,2,2.13,75591,2.13
"2158",2,2.15,2,2.12,180800,2.12
"2159",2.06,2.13,2.02,2.13,62482,2.13
"2160",2.15,2.35,2.06,2.27,121662,2.27
"2161",2.29,2.3,2.2,2.3,117867,2.3
"2162",2.29,2.37,2.29,2.36,102451,2.36
"2163",2.38,2.49,2.2,2.42,203019,2.42
"2164",2.4,2.4,2.28,2.34,128798,2.34
"2165",2.3,2.57,2.3,2.48,306268,2.48
"2166",2.48,2.54,2.45,2.54,103692,2.54
"2167",2.55,2.56,2.44,2.56,108952,2.56
"2168",2.36,2.79,2.34,2.79,403227,2.79
"2169",2.8,2.99,2.79,2.94,1049516,2.94
"2170",3.05,3.1,2.88,3,422668,3
"2171",3.04,3.08,2.8,2.95,405314,2.95
"2172",2.9,2.9,2.6,2.72,226362,2.72
"2173",2.8,2.9,2.48,2.88,291442,2.88
"2174",2.85,2.99,2.81,2.93,58355,2.93
"2175",2.95,2.99,2.9,2.91,100297,2.91
"2176",3,3.2,2.89,3.2,271398,3.2
"2177",3.19,3.76,3.1,3.69,1206007,3.69
"2178",3.75,3.95,3.62,3.75,558538,3.75
"2179",3.75,4.42,3.75,3.94,2732663,3.94
"2180",4.2,4.2,3.94,4.02,940522,4.02
"2181",4.15,4.16,3.75,3.99,412917,3.99
"2182",3.99,4,3.65,3.77,431239,3.77
"2183",3.77,3.87,3.69,3.69,282954,3.69
"2184",3.76,3.76,3.46,3.7,375903,3.7
"2185",3.7,3.93,3.59,3.8,247252,3.8
"2186",3.92,3.93,3.82,3.83,318930,3.83
"2187",3.88,4.07,3.84,3.9,202069,3.9
"2188",4,4.03,3.8,4,351923,4
"2189",4.08,4.1,3.93,4,215172,4
"2190",3.97,3.97,3.7,3.74,129945,3.74
"2191",3.5,3.73,3.4,3.73,476765,3.73
"2192",3.7,3.77,3.55,3.74,343106,3.74
"2193",3.94,3.94,3.8,3.87,78147,3.87
"2194",3.87,3.95,3.6,3.77,108854,3.77
"2195",3.66,3.95,3.66,3.87,259087,3.87
"2196",4.03,4.03,3.87,3.9,144882,3.9
"2197",3.96,3.96,3.86,3.86,74783,3.86
"2198",3.88,3.96,3.85,3.88,131066,3.88
"2199",3.97,3.97,3.89,3.89,94390,3.89
"2200",3.89,3.89,3.72,3.77,107778,3.77
"2201",3.91,3.91,3.73,3.76,57020,3.76
"2202",3.7,3.7,3.5,3.67,179889,3.67
"2203",3.6,3.6,3.48,3.55,48718,3.55
"2204",3.54,3.63,3.54,3.63,20921,3.63
"2205",3.66,3.98,3.66,3.83,205381,3.83
"2206",3.84,3.96,3.83,3.96,275455,3.96
"2207",3.96,3.96,3.79,3.84,265096,3.84
"2208",3.8,3.8,3.73,3.76,78861,3.76
"2209",3.76,3.9,3.7,3.84,151208,3.84
"2210",3.85,3.85,3.73,3.75,43981,3.75
"2211",3.74,3.8,3.62,3.73,98290,3.73
"2212",3.7,3.8,3.7,3.73,99564,3.73
"2213",3.8,3.8,3.67,3.68,91099,3.68
"2214",3.73,3.85,3.64,3.74,168920,3.74
"2215",3.76,3.78,3.6,3.6,100173,3.6
"2216",3.63,3.68,3.5,3.65,149220,3.65
"2217",3.64,3.7,3.62,3.65,109273,3.65
"2218",3.69,3.8,3.54,3.59,95794,3.59
"2219",3.52,3.64,3.52,3.55,21481,3.55
"2220",3.55,3.67,3.55,3.6,61407,3.6
"2221",3.6,3.63,3.49,3.52,173947,3.52
"2222",3.59,3.59,3.27,3.47,129004,3.47
"2223",3.5,3.65,3.49,3.6,210132,3.6
"2224",3.54,3.78,3.54,3.66,220018,3.66
"2225",3.66,3.69,3.5,3.6,172634,3.6
"2226",3.59,3.66,3.58,3.64,10379,3.64
"2227",3.64,3.74,3.63,3.74,66835,3.74
"2228",3.8,3.8,3.58,3.75,28169,3.75
"2229",3.6,3.76,3.5,3.7,167920,3.7
"2230",3.79,3.88,3.63,3.7,202675,3.7
"2231",3.75,3.75,3.63,3.74,71026,3.74
"2232",3.74,3.89,3.65,3.65,93169,3.65
"2233",3.65,3.84,3.65,3.8,217580,3.8
"2234",3.8,4,3.8,3.93,258572,3.93
"2235",4,4,3.87,3.92,273348,3.92
"2236",3.92,3.96,3.88,3.9,163855,3.9
"2237",3.81,3.89,3.8,3.85,76338,3.85
"2238",3.76,4.05,3.76,3.95,310896,3.95
"2239",3.91,4.06,3.9,3.95,441524,3.95
"2240",3.99,4.1,3.87,4.03,444266,4.03
"2241",3.94,3.95,3.7,3.78,590099,3.78
"2242",3.88,3.88,3.72,3.73,244698,3.73
"2243",3.73,3.77,3.54,3.58,398847,3.58
"2244",3.6,3.86,3.55,3.6,138829,3.6
"2245",3.69,3.69,3.45,3.54,202102,3.54
"2246",3.63,3.78,3.44,3.66,298639,3.66
"2247",3.79,3.8,3.7,3.75,91031,3.75
"2248",3.72,4.5,3.51,3.94,1606992,3.94
"2249",4,4,3.9,3.9,447229,3.9
"2250",4,4,3.76,3.82,199343,3.82
"2251",3.7,3.9,3.65,3.86,183005,3.86
"2252",3.9,3.9,3.75,3.84,139402,3.84
"2253",3.83,3.89,3.75,3.82,725773,3.82
"2254",3.86,3.98,3.82,3.97,227803,3.97
"2255",3.97,4.04,3.9,4.04,304070,4.04
"2256",4.02,4.1,3.91,4.1,418352,4.1
"2257",4.15,4.15,4.05,4.1,294841,4.1
"2258",4.1,4.5,4.08,4.39,997653,4.39
"2259",4.46,4.5,4.37,4.44,1134648,4.44
"2260",4.5,5.52,4.49,5.2,2402778,5.2
"2261",5.2,5.28,4.99,5.24,561635,5.24
"2262",5.24,5.34,4.82,5,535993,5
"2263",4.72,4.96,4.72,4.93,723127,4.93
"2264",5.02,5.1,4.9,4.94,224889,4.94
"2265",4.94,5.1,4.8,5,325816,5
"2266",5,5.02,4.58,4.69,342382,4.69
"2267",4.87,5.18,4.76,5.04,755777,5.04
"2268",5.22,5.44,5.06,5.32,588173,5.32
"2269",5.38,5.42,5.12,5.2,257570,5.2
"2270",5.2,5.36,5.08,5.24,308904,5.24
"2271",5.3,5.3,4.92,5.14,231834,5.14
"2272",5.3,5.3,5.08,5.1,131017,5.1
"2273",5.18,5.92,5.18,5.66,1717974,5.66
"2274",5.68,6,5.58,5.8,761047,5.8
"2275",5.7,5.98,5.3,5.62,1065223,5.62
"2276",5.62,6,5.58,5.84,493726,5.84
"2277",5.96,6,5.62,5.9,178473,5.9
"2278",5.84,6.14,5.84,5.9,617550,5.9
"2279",5.9,6.08,5.8,5.8,324353,5.8
"2280",5.88,5.88,5.58,5.7,356835,5.7
"2281",5.72,5.84,5.68,5.8,313213,5.8
"2282",5.8,5.96,5.8,5.9,450079,5.9
"2283",5.96,6,5.78,5.78,389731,5.78
"2284",5.8,5.82,5.4,5.44,529985,5.44
"2285",5.5,5.5,5.08,5.4,286027,5.4
"2286",5.24,5.5,5.14,5.38,304993,5.38
"2287",5.38,5.38,4.85,4.85,749272,4.85
"2288",4.81,5.2,4.8,4.95,222808,4.95
"2289",4.9,4.92,4.42,4.6,740944,4.6
"2290",4.6,4.7,4.46,4.5,333759,4.5
"2291",4.5,5,4.5,4.56,302179,4.56
"2292",4.94,4.94,4.64,4.79,129542,4.79
"2293",4.82,5,4.75,4.76,217584,4.76
"2294",4.8,4.98,4.55,4.8,188394,4.8
"2295",4.97,5.1,4.78,4.81,240177,4.81
"2296",4.85,5.04,4.7,4.92,171446,4.92
"2297",5,5.12,4.85,5.06,596214,5.06
"2298",5.06,5.08,5,5,110720,5
"2299",5,5,4.86,4.9,94208,4.9
"2300",4.95,5.08,4.91,5.08,161016,5.08
"2301",5.08,5.08,4.99,5,278891,5
"2302",5,5.02,4.71,4.98,219701,4.98
"2303",4.98,5.1,4.85,4.9,117681,4.9
"2304",4.94,5.18,4.81,4.99,90307,4.99
"2305",4.99,5.1,4.99,5.02,67730,5.02
"2306",5,5.14,5,5.14,112214,5.14
"2307",5.12,5.18,4.96,5.1,126958,5.1
"2308",5.12,5.16,4.9,4.9,145786,4.9
"2309",4.91,5.04,4.72,4.92,129689,4.92
"2310",4.92,5.1,4.92,5.04,52056,5.04
"2311",5.04,5.18,4.91,5.04,117725,5.04
"2312",5.08,5.18,5,5.04,95158,5.04
"2313",5.18,5.66,5.1,5.66,402317,5.66
"2314",5.8,5.94,5.36,5.86,687520,5.86
"2315",5.92,5.96,5.52,5.8,157768,5.8
"2316",5.5,5.82,5.4,5.5,1086824,5.5
"2317",5.8,5.84,5.52,5.8,428937,5.8
"2318",5.86,6.14,5.7,6.04,724020,6.04
"2319",6.1,6.28,5.84,6.14,467101,6.14
"2320",5.84,6.12,5.84,6.1,5178255,6.1
"2321",6.16,6.16,5.92,6,144815,6
"2322",6,6.58,6,6.4,245794,6.4
"2323",6.4,6.58,6.02,6.54,242018,6.54
"2324",6.58,6.58,6.24,6.4,174870,6.4
"2325",6.4,6.5,6.3,6.3,221112,6.3
"2326",6.26,6.5,6.26,6.4,197680,6.4
"2327",6.26,6.3,6.12,6.16,185995,6.16
"2328",6.2,6.22,6,6.04,119985,6.04
"2329",6,6.26,5.7,6.1,793580,6.1
"2330",6.18,6.18,6,6.08,546585,6.08
"2331",6.18,6.18,5.86,6.06,166803,6.06
"2332",6.1,6.1,5.9,6.02,153494,6.02
"2333",6.14,6.9,6.14,6.5,828042,6.5
"2334",6.8,6.8,6.32,6.72,324948,6.72
"2335",6.76,6.76,6.58,6.68,165163,6.68
"2336",6.66,6.86,6.52,6.8,225033,6.8
"2337",6.74,6.76,6.54,6.62,137718,6.62
"2338",6.62,6.88,6.5,6.82,225702,6.82
"2339",6.98,8.3,6.98,8.2,1399402,8.2
"2340",8.34,8.7,7.48,7.56,787596,7.56
"2341",7.56,7.68,7.3,7.62,251568,7.62
"2342",7.62,7.78,7.46,7.62,169062,7.62
"2343",7.68,7.76,7.24,7.68,150103,7.68
"2344",7.84,7.84,7.58,7.7,327909,7.7
"2345",7.8,7.8,7.44,7.44,259960,7.44
"2346",7.5,7.58,7.4,7.4,193672,7.4
"2347",7.58,7.58,7.34,7.4,185994,7.4
"2348",6.92,7.24,6.92,7.1,363140,7.1
"2349",6.92,7.2,6.84,7.2,319247,7.2
"2350",7.2,7.2,6.76,6.9,272126,6.9
"2351",7,7.18,6.44,6.78,471722,6.78
"2352",6.9,7.1,6.84,6.98,197214,6.98
"2353",7.22,7.76,7,7.18,697227,7.18
"2354",7.6,7.72,7.3,7.58,260985,7.58
"2355",7.6,7.62,7.32,7.42,219192,7.42
"2356",7.24,7.38,7.24,7.3,40091,7.3
"2357",7.26,7.64,7.26,7.58,124108,7.58
"2358",7.68,7.68,7.42,7.48,149498,7.48
"2359",7.58,7.66,7.36,7.46,131588,7.46
"2360",7.4,7.48,7.34,7.32,73952,7.32
"2361",7.34,7.46,7.24,7.26,186657,7.26
"2362",7.34,7.34,7.18,7.3,184471,7.3
"2363",7.3,7.6,7.2,7.24,307470,7.24
"2364",7.24,7.24,7.02,7.16,189178,7.16
"2365",7.02,7.54,7.02,7.54,315597,7.54
"2366",7.9,8.6,7.9,8.16,2074864,8.16
"2367",8.3,8.4,8.12,8.24,470574,8.24
"2368",8.16,8.66,8.16,8.32,334856,8.32
"2369",8.64,8.64,8,8.02,473957,8.02
"2370",8.04,8.4,8,8.38,377433,8.38
"2371",8.4,8.5,8.2,8.24,213763,8.24
"2372",8.1,8.24,7.92,8.24,310226,8.24
"2373",8.38,8.68,8.36,8.66,399036,8.66
"2374",8.7,8.82,8.56,8.82,294775,8.82
"2375",9,9,8.58,8.7,117605,8.7
"2376",8.8,8.8,8.48,8.48,143496,8.48
"2377",8.5,8.5,8.3,8.38,177739,8.38
"2378",8.5,8.58,8.3,8.5,111255,8.5
"2379",8.6,8.6,8.36,8.56,77299,8.56
"2380",8.76,8.76,8.34,8.4,118774,8.4
"2381",8.44,8.54,8.24,8.3,154774,8.3
"2382",7.92,8.32,7.92,8.16,168170,8.16
"2383",8.12,8.4,8.02,8.06,105776,8.06
"2384",8.22,8.36,8.02,8.1,133055,8.1
"2385",8.34,8.34,8.02,8.08,75440,8.08
"2386",8.08,8.2,8.02,8.04,205904,8.04
"2387",8.04,8.08,7.9,8.06,248313,8.06
"2388",8.1,8.2,8,8.04,92785,8.04
"2389",8.18,8.2,8,8,144900,8
"2390",8.2,8.44,8.1,8.3,223041,8.3
"2391",8.38,8.4,8.1,8.3,133756,8.3
"2392",8.4,8.5,8.3,8.5,110995,8.5
"2393",8.96,8.96,8.54,8.9,135471,8.9
"2394",8.96,9.72,8.88,9.38,799943,9.38
"2395",9.46,9.46,9.22,9.4,208547,9.4
"2396",9.54,9.54,9.24,9.38,184728,9.38
"2397",9.4,9.6,9.4,9.41,503578,9.41
"2398",9.5,10.12,9.44,9.95,1736041,9.95
"2399",10,10.1,9.88,9.96,428443,9.96
"2400",10.3,10.4,10,10.24,637428,10.24
"2401",10.44,10.88,10.12,10.8,505497,10.8
"2402",10.9,11,10.6,10.98,404708,10.98
"2403",10.9,11.4,10.9,11.34,567646,11.34
"2404",11.48,11.66,11.2,11.46,227853,11.46
"2405",11.74,11.9,10.6,10.82,1046195,10.82
"2406",10.82,11,10.26,10.3,647028,10.3
"2407",10.14,10.86,10.06,10.86,387866,10.86
"2408",10.8,11.2,10.66,10.9,349985,10.9
"2409",11.16,11.26,10.96,11.16,422085,11.16
"2410",11.3,11.38,10.9,11.04,324020,11.04
"2411",11,11.04,10.54,11.04,342488,11.04
"2412",11.26,11.42,10.94,10.94,308306,10.94
"2413",11.42,11.42,10.9,10.9,193936,10.9
"2414",10.8,10.96,10.64,10.8,222361,10.8
"2415",10.6,10.6,10.18,10.4,665904,10.4
"2416",10.36,10.64,9.8,9.82,378785,9.82
"2417",9.75,10.24,9.55,9.65,414760,9.65
"2418",9.65,9.8,8.78,9.15,1318863,9.15
"2419",9.21,9.7,9.21,9.42,237879,9.42
"2420",10,10,9.1,9.21,142012,9.21
"2421",9.3,9.44,8.75,8.96,422622,8.96
"2422",9,9.06,8.82,8.94,262922,8.94
"2423",8.95,9.24,8.75,8.75,283323,8.75
"2424",8.87,9.23,8.87,9.12,231139,9.12
"2425",9.2,9.22,8.55,8.71,335733,8.71
"2426",8.85,9.5,8.8,9.13,192862,9.13
"2427",9.44,9.5,9.26,9.5,116206,9.5
"2428",9.5,9.62,9.11,9.32,351586,9.32
"2429",9.32,9.62,9.2,9.25,175319,9.25
"2430",9.09,10.4,9.09,10,269418,10
"2431",10.5,10.5,9.74,10.5,388768,10.5
"2432",10.8,11.02,10.58,10.82,613592,10.82
"2433",10.94,11.06,10.44,10.44,464536,10.44
"2434",10.3,10.82,10.3,10.52,159609,10.52
"2435",10.5,10.54,9.89,10.14,237008,10.14
"2436",10.7,10.7,9.87,10.1,216874,10.1
"2437",10.2,10.2,9.76,9.99,163684,9.99
"2438",10,10,9.31,9.5,581379,9.5
"2439",9.7,9.72,9.52,9.68,80448,9.68
"2440",9.59,9.67,9.42,9.56,167278,9.56
"2441",9.5,9.95,9.41,9.62,131515,9.62
"2442",9.62,9.79,9.5,9.51,137091,9.51
"2443",9.7,9.7,9.5,9.68,124256,9.68
"2444",9.53,9.63,9.13,9.53,261663,9.53
"2445",9.46,9.62,9.32,9.32,337745,9.32
"2446",9.5,10.14,9.19,9.5,352208,9.5
"2447",9.79,9.79,9.33,9.58,150829,9.58
"2448",9.7,9.7,9.22,9.51,120446,9.51
"2449",9.69,9.69,9.32,9.33,100529,9.33
"2450",9.33,9.4,9.21,9.21,59330,9.21
"2451",9.22,9.38,9.2,9.32,43706,9.32
"2452",9.3,9.46,9.24,9.3,65012,9.3
"2453",9.3,9.46,9.18,9.46,106924,9.46
"2454",9.36,9.36,9.1,9.22,127720,9.22
"2455",9.2,9.2,8.9,8.99,512293,8.99
"2456",8.9,9,8.84,9,218026,9
"2457",8.9,9.18,8.87,8.98,79946,8.98
"2458",9.1,9.34,8.9,9.08,119745,9.08
"2459",9.29,9.29,8.82,8.9,168058,8.9
"2460",9.16,9.16,8.64,8.73,174727,8.73
"2461",8.6,8.97,8.6,8.92,287916,8.92
"2462",9.15,9.15,8.68,8.81,132793,8.81
"2463",8.7,8.81,8.6,8.71,132279,8.71
"2464",8.6,9.01,8.6,9.01,183254,9.01
"2465",9,9.04,8.8,8.98,106422,8.98
"2466",9,9.01,8.64,8.78,72878,8.78
"2467",8.98,8.98,8.35,8.35,158547,8.35
"2468",8.3,8.67,8.18,8.67,174257,8.67
"2469",8.52,9.05,8.52,8.71,85317,8.71
"2470",8.8,8.83,8.6,8.64,101540,8.64
"2471",8.55,9.67,8.55,9.55,454635,9.55
"2472",9.62,9.9,9.09,9.12,286090,9.12
"2473",9.64,9.64,9.35,9.35,69855,9.35
"2474",9.12,9.38,8.97,9.3,58484,9.3
"2475",9.13,9.41,9.13,9.34,64400,9.34
"2476",9.12,9.3,9,9,87948,9
"2477",9,9.1,8.79,8.82,139819,8.82
"2478",8.82,9.01,8.82,8.9,63625,8.9
"2479",9.5,9.5,8.96,9.17,82852,9.17
"2480",9,9.14,8.88,8.94,54099,8.94
"2481",8.92,9.04,8.9,9.02,32221,9.02
"2482",8.9,9.2,8.8,9.02,113755,9.02
"2483",8.91,9.2,8.88,8.88,155799,8.88
"2484",8.84,9.07,8.71,9,118188,9
"2485",8.96,9.03,8.75,8.86,96554,8.86
"2486",9,9,8.74,8.99,66372,8.99
"2487",8.67,8.84,8.67,8.72,76859,8.72
"2488",8.9,8.9,8.52,8.7,144939,8.7
"2489",8.6,8.8,8.5,8.57,212481,8.57
"2490",8.56,8.74,8.5,8.62,129908,8.62
"2491",8.52,8.94,8.4,8.94,184610,8.94
"2492",8.95,9.1,8.83,9.02,218870,9.02
"2493",9.05,9.42,9.05,9.28,650092,9.28
"2494",9.37,9.4,9,9.3,483124,9.3
"2495",10,10.6,9.73,10.08,3309758,10.08
"2496",10.24,10.24,9.7,9.84,846022,9.84
"2497",9.9,10.52,9.7,10.1,526026,10.1
"2498",10.2,10.92,10.18,10.86,1090489,10.86
"2499",10.88,11.1,10.5,10.64,347478,10.64
"2500",10.8,11,10.66,10.74,133446,10.74
"2501",10.8,10.88,10.32,10.62,120026,10.62
"2502",10.62,10.9,10.62,10.66,141332,10.66
"2503",11,11,10.26,10.7,164557,10.7
"2504",10.76,10.76,10.08,10.4,282768,10.4
"2505",10.4,10.5,9.8,10.5,450763,10.5
"2506",10.5,10.5,10.2,10.4,81083,10.4
"2507",10.16,10.3,10.06,10.16,189286,10.16
"2508",10,10.36,10,10.3,399133,10.3
"2509",10.4,10.4,9.92,10,275182,10
"2510",10.02,10.24,9.81,9.99,247930,9.99
"2511",9.82,10.2,9.82,9.97,83638,9.97
"2512",9.62,9.7,9.26,9.58,542287,9.58
"2513",9.4,9.73,9.4,9.57,161001,9.57
"2514",10.02,10.02,9.68,9.68,128312,9.68
"2515",9.72,9.91,9.72,9.9,100980,9.9
"2516",10.16,10.16,9.75,9.88,123737,9.88
"2517",10.26,10.28,9.66,9.84,111310,9.84
"2518",9.8,9.8,9.45,9.55,181057,9.55
"2519",9.55,9.94,9.52,9.94,139757,9.94
"2520",9.61,9.84,9.46,9.57,97466,9.57
"2521",9.4,9.63,9.25,9.6,679769,9.6
"2522",9.5,9.52,9.31,9.52,80328,9.52
"2523",9.3,9.37,9.12,9.15,186829,9.15
"2524",9.25,9.25,8.96,9.12,223632,9.12
"2525",9,9.39,9,9.28,112877,9.28
"2526",9.3,9.43,9.12,9.35,44925,9.35
"2527",9.24,9.38,9.14,9.34,115426,9.34
"2528",9.15,9.49,9.15,9.49,71497,9.49
"2529",9.49,9.53,9.21,9.4,139972,9.4
"2530",9.4,9.61,9.23,9.59,119881,9.59
"2531",9.75,9.85,9.46,9.7,90698,9.7
"2532",9.86,10.3,9.86,10.14,250138,10.14
"2533",10.44,10.44,10.04,10.2,112089,10.2
"2534",10.22,10.22,9.96,10.2,81422,10.2
"2535",10.28,10.28,9.94,10.06,99186,10.06
"2536",10.1,10.4,9.98,10.34,150400,10.34
"2537",10.1,10.16,9.9,9.99,86632,9.99
"2538",10.36,10.36,9.9,10,105850,10
"2539",10.32,10.32,9.6,9.69,225269,9.69
"2540",9.8,9.85,9.61,9.76,278755,9.76
"2541",9.7,10.12,9.7,9.8,316194,9.8
"2542",9.69,10.2,9.69,10.2,159242,10.2
"2543",10,10.14,9.8,9.97,52583,9.97
"2544",9.91,10.08,9.78,10.02,73846,10.02
"2545",9.8,10,9.75,9.9,139403,9.9
"2546",9.71,9.77,9.58,9.72,117795,9.72
"2547",9.52,9.73,9.52,9.55,115331,9.55
"2548",9.6,9.74,9.45,9.67,158181,9.67
"2549",9.69,9.7,9.49,9.69,157493,9.69
"2550",9.5,9.57,9.36,9.55,184611,9.55
"2551",9.76,9.76,9.38,9.49,157870,9.49
"2552",9.8,9.8,9.47,9.5,95465,9.5
"2553",9.74,9.74,9.36,9.36,159935,9.36
"2554",9.5,9.5,9.34,9.42,139815,9.42
"2555",9.48,9.67,9.4,9.42,154802,9.42
"2556",9.4,9.57,9.21,9.26,179268,9.26
"2557",9.22,9.75,9.22,9.3,361370,9.3
"2558",9.31,9.66,9.21,9.41,159026,9.41
"2559",9.57,9.67,9.23,9.37,260822,9.37
